url,id,name,address,website,phone_number,categories
https://www.bbb.org/ca/bc/vancouver/profile/cleaning-services/cm-cleaning-services-ltd-0037-2431214,2431214,C&M Cleaning Services Ltd,", Vancouver, BC V5N 4C9",https://cmcleaningservices.ca/,(778) 316-3623,"Cleaning Services,House Cleaning,Carpet and Rug Cleaners,Commercial Cleaning Services"
https://www.bbb.org/ca/bc/vancouver/profile/cleaning-services/green-pacific-cleaning-and-facility-care-0037-2430691,2430691,Green Pacific Cleaning and Facility Care,"3240 E58 Ave, Vancouver, BC V5S 3T2",https://greenpacificcleaning.ca,(604) 440-3569,Cleaning Services
https://www.bbb.org/ca/bc/vancouver/profile/caterer/savoury-city-foods-ltd-0037-1198827,1198827,Savoury City Foods Ltd.,"3925 Fraser St, Vancouver, BC V5V 4E5",http://www.savourycity.com,(604) 875-8484,"Caterer,Food and Beverage Services,Food Service Management"
https://www.bbb.org/ca/bc/vancouver/profile/chamber-of-commerce/b-c-chamber-of-commerce-0037-102896,102896,B C Chamber Of Commerce,"1201 750 W Pender St, Vancouver, BC V6C 2T8",http://bcchamber.org,(604) 683-0700,Chamber of Commerce
https://www.bbb.org/ca/bc/vancouver/profile/business-associations/society-of-translators-interpreters-of-bc-0037-137838,137838,Society of Translators & Interpreters of BC,"220 1501 West Broadway, Vancouver, BC V6J 4Z6",https://stibc.org,(604) 684-2940,"Business Associations,Language Training Aids,Interpreters"
https://www.bbb.org/ca/bc/vancouver/profile/business-law-attorney/english-bay-law-corporation-0037-145603,145603,English Bay Law Corporation,"510 2695 Granville St, Vancouver, BC V6H 3H4",https://englishbaylaw.ca/,(604) 734-6838,"Business Law Attorney,Real Estate Lawyer,Will Attorney,Trust Attorney,Corporation Lawyer"
https://www.bbb.org/ca/bc/vancouver/profile/burglar-alarm-systems/repel-security-systems-ltd-0037-132888,132888,Repel Security Systems Ltd.,"7007 Victoria Dr, Vancouver, BC V5P 3Y9",https://repeltechnologies.ca,(604) 322-6300,"Burglar Alarm Systems,Security System Monitors,Smoke Alarm Systems,Security Systems,Access Control Systems,Home Theater Systems,Vacuum Cleaners,Home Automation,Surveillance Equipment,Intercom Systems"
https://www.bbb.org/ca/bc/vancouver/profile/burglar-alarm-systems/ads-security-systems-ltd-0037-1275282,1275282,ADS Security Systems Ltd.,"6914 Culloden St, Vancouver, BC V5X 4J7",https://www.control4.com/,(604) 569-1311,"Burglar Alarm Systems,Security Cameras,Access Control Systems,Network Computer,Security Systems Consultants,Home Automation,Security Consultant,Network Security,Security,Surveillance Equipment"
https://www.bbb.org/ca/bc/vancouver/profile/building-contractors/vancouver-general-contractors-0037-1255298,1255298,Vancouver General Contractors,"220 3689 E 1 Ave, Vancouver, BC V5M 1C2",https://vancouvergeneralcontractors.com,(604) 430-3004,"Building Contractors,General Contractor,Construction Services,Home Improvement,Bathroom Remodel,Kitchen Remodel,Remodeling,Bathroom Design,Basement Remodeling,Home Renovation"
https://www.bbb.org/ca/bc/vancouver/profile/auto-body-repair-and-painting/arbor-body-shop-1980-ltd-0037-110684,110684,Arbor Body Shop 1980 Ltd.,"695 E 64 Ave, Vancouver, BC V5X 2N3",http://arborbodyshop.com,(604) 325-4181,"Auto Body Repair and Painting,Auto Repair,Windshield Repair,Shuttle Bus,Valet Service,Fleet Services"
https://www.bbb.org/ca/bc/victoria/profile/irrigation/bedwetters-irrigation-0047-235970233,235970233,Bedwetters Irrigation,", Victoria, BC V9A 1X5",https://www.facebook.com/westcoastbedwetters,(604) 358-3235,"Irrigation,Sprinkler System,Backflow Testing,Irrigation Repair,Irrigation Design,Irrigation Installation,Underground Sprinkler Parts,Sprinkler Installation,Sprinkler Repair"
https://www.bbb.org/ca/bc/victoria/profile/information-technology-services/cl-web-developers-inc-0047-235958305,235958305,"CL Web Developers, Inc.","301- 3450 Uptown Blvd, Victoria, BC V8Z 0B9",https://cldevs.com/,(778) 677-3027,"Information Technology Services,Business Services,Marketing Consultant,Web Design,Marketing Programs,SEO Services,Web Hosting,Digital Marketing,Search Engine Marketing,Social Media Marketing"
https://www.bbb.org/ca/bc/victoria/profile/home-care/serenity-home-care-ltd-0047-90005267,90005267,Serenity Home Care Ltd.,"2 - 435 Simcoe St, Victoria, BC V8V 4T4",http://www.seniorhomecarevictoria.ca,(250) 590-8098,"Home Care,Home Health Care,Transportation,Senior Home Care,Meal Prep,Senior Services,Skilled Home Health Care,Senior Care,Personal Shopper,Alzheimer Treatment"
https://www.bbb.org/ca/bc/victoria/profile/home-builders/m-knight-construction-ltd-0047-3248,3248,M. Knight Construction Ltd.,"6261 Lochside Dr, Victoria, BC V8M 1Y5",https://mknight.ca,(250) 361-8550,"Home Builders,General Contractor,Building and Construction,Custom Home Builder,New Construction"
https://www.bbb.org/ca/bc/victoria/profile/heating-contractors/accutemp-refrigeration-air-conditioning-heating-ltd-0047-121,121,Accutemp Refrigeration Air Conditioning & Heating Ltd.,"210 - 3375 Whittier Ave, Victoria, BC V8Z 3R1",https://accutemp.ca,(250) 475-2665,"Heating Contractors,Heating and Air Conditioning,Air Conditioning Contractor,Residential Air Conditioning Contractors,Sheet Metal Fabrication,Heating System Repair,Commercial Air Conditioning Contractors,Heat Pump,Commercial Refrigeration,Ventilating Contractors"
https://www.bbb.org/ca/bc/victoria/profile/heat-pump/kool-heat-0047-235971404,235971404,Kool Heat,", Victoria, BC V9B 0K6",https://koolheat.ca/,(250) 588-3910,"Heat Pump,Heating and Air Conditioning,Air Conditioning Contractor,Residential Air Conditioning Contractors,Heating System Repair,Heating and Air Conditioning Filters"
https://www.bbb.org/ca/bc/victoria/profile/general-contractor/sol-sustainable-0047-175106883,175106883,SOL Sustainable,"1542 Westall Ave, Victoria, BC V8T 2G7",https://solsustainable.ca,(778) 678-8200,"General Contractor,Construction Services,Home Builders,Home Improvement,Patios and Decks,Building Contractors,Kitchen Remodel,Carpenter,Foundation Contractors,Basement Remodeling"
https://www.bbb.org/ca/bc/victoria/profile/general-contractor/lubec-construction-ltd-0047-235973822,235973822,Lubec Construction Ltd,"202-754 Goldstream Ave, Victoria, BC V9B 5T2",https://buildlubec.com,(778) 247-0560,"General Contractor,Home Builders,Excavating Contractors,Building and Construction,Construction Management,Custom Home Builder,Building Construction Consultants,Green Contractors,Project Management,Commercial Building"
https://www.bbb.org/ca/bc/victoria/profile/general-contractor/alan-orourke-construction-inc-0047-235957926,235957926,Alan O'Rourke Construction Inc.,"3361 Linwood Ave, Victoria, BC V8X 1E5",http://alanorourke.com,(778) 265-4898,"General Contractor,Construction Services,Home Builders,Home Improvement,Bathroom Remodel,Remodel Contractors,Building Contractors,Kitchen Remodel,Remodeling,Construction"
https://www.bbb.org/ca/bc/victoria/profile/general-contractor/downs-construction-ltd-0047-13677,13677,Downs Construction Ltd.,"870 Devonshire Rd, Victoria, BC V9A 4T6",https://www.downsconstruction.com,(250) 384-1390,"General Contractor,Construction Services,Fire and Water Damage Restoration,Home Renovation,Building and Construction,Fire Damage Restoration,Fire Clean Up,Disaster Cleanup,Residential General Contractor,Commercial General Contractor"
https://www.bbb.org/ca/bc/victoria/profile/garage-doors/tedford-garage-doors-0047-10807,10807,Tedford Garage Doors,"1 - 755 Vanalman Ave, Victoria, BC V8Z 3B8",https://tedfordgaragedoors.com/,(778) 401-3549,"Garage Doors,Garage Door Repair,Door and Gate Operating Devices,Garage Openers,Commercial Doors"
https://www.bbb.org/ca/bc/victoria/profile/floor-coverings/pacific-coast-floor-covering-inc-0047-3154,3154,Pacific Coast Floor Covering Inc,"2374 Millstream Rd Unit 100, Victoria, BC V9B 3R3",https://www.pacificcoastfloors.ca,(250) 474-0411,"Floor Coverings,Ceramic Tile Contractors,Hardwood Floor Contractors,Carpet Installation,New Carpet,Hardwood Floors,Vinyl Flooring,Laminate Floor,Carpet Layers,Non-Ceramic Tile Contractors"
https://www.bbb.org/ca/bc/victoria/profile/financial-services/the-wright-brothers-financial-services-inc-0047-25582,25582,The Wright Brothers Financial Services Inc.,"200 - 755 Queens Ave, Victoria, BC V8T 1M2",https://www.thewrightbrothers.com/,(250) 382-2366,"Financial Services,Insurance Companies,Financial Planning Consultants,Insurance,Financial Consultants,Insurance Consultant,Mutual Funds"
https://www.bbb.org/ca/bc/victoria/profile/employment-contractors/rhino-labour-temp-services-0047-184009431,184009431,Rhino Labour Temp Services,"110 - 2950 Douglas St, Victoria, BC V8T 4N4",https://www.rhinolabour.com,(250) 381-0202,"Employment Contractors,Employment Agencies,Job Listing Service,Employment Services"
https://www.bbb.org/ca/bc/victoria/profile/electrician/mr-electric-of-victoria-0047-90006709,90006709,Mr. Electric of Victoria,"1985 Millstream Rd, Victoria, BC V9B 6E2",https://mrelectric.com/victoria,(250) 294-9423,"Electrician,Electrical Contractors,Landscape Lighting,Commercial Electrician,Electrical Power Systems Maintenance,Light Fixture Repair,Lighting Systems,Lighting Consultant,Electrical Power System Backup Systems,LED Lighting"
https://www.bbb.org/ca/bc/victoria/profile/electrician/lenius-osborn-electric-1991-ltd-0047-13176,13176,Lenius & Osborn Electric 1991 Ltd.,"201A - 428 Burnside Rd E, Victoria, BC V8T 2X1",https://leniusandosborn.com/,(250) 475-6051,"Electrician,Electrical Contractors,Heating Contractors,Security Cameras,Electric Vehicle Charging Stations,Audio-Visual Consultant,Home Automation,Lighting Systems,Lighting Consultant,Security Equipment"
https://www.bbb.org/ca/bc/victoria/profile/energy-service-company/fortisbc-energy-inc-vancouver-island-0047-12802,12802,FortisBC Energy Inc. - Vancouver Island,"1027 Langford Pwy, Victoria, BC V9B 0A5",https://www.fortisbc.com,,"Energy Service Company,Natural Gas Companies,Electric Companies,Energy Management Consultant"
https://www.bbb.org/ca/bc/victoria/profile/electrical-contractors/harrison-forbes-electrical-services-ltd-0047-235973888,235973888,Harrison Forbes Electrical Services Ltd.,", Victoria, BC V8P 3C1",https://www.harrisonforbeselectrical.com,(778) 679-3557,"Electrical Contractors,Electrician,Commercial Electrician,Electrical,Lighting Systems,Lighting Consultant,Smart Home Security"
https://www.bbb.org/ca/bc/victoria/profile/drainage-contractors/wet-coast-drainage-solutions-0047-90008924,90008924,Wet Coast Drainage Solutions,"5418 Fowler Rd, Victoria, BC V8Y 1Y3",https://wetcoastdrains.ca,,"Drainage Contractors,Waterproofing Contractors,Basement Waterproofing,Sewer Cleaning,Sewer Contractors,Drain Cleaning"
https://www.bbb.org/ca/bc/victoria/profile/denturist/saanich-walk-in-denture-clinic-0047-1086523,1086523,Saanich Walk-In Denture Clinic,"101A - 3581 Shelbourne St, Victoria, BC V8P 4G8",http://dentureclinicvictoria.com,(250) 595-1665,Denturist
https://www.bbb.org/ca/bc/victoria/profile/dentist/dr-patrick-j-s-finnigan-inc-0047-90006032,90006032,Dr. Patrick J. S. Finnigan Inc.,"1 - 2710 Shelbourne St, Victoria, BC V8R 4M2",https://www.drpatrickfinnigan.ca,(250) 595-3444,Dentist
https://www.bbb.org/ca/bc/victoria/profile/college-and-university/pacific-rim-college-0047-182053124,182053124,Pacific Rim College,"229 - 560 Johnson St, Victoria, BC V8W 3C6",http://www.pacificrimcollege.com,(250) 483-2119,College and University
https://www.bbb.org/ca/bc/victoria/profile/blinds/budget-blinds-victoria-0047-221947713,221947713,Budget Blinds Victoria,"100 - 915 Fort St, Victoria, BC V8V 3K3",https://budgetblinds.com/,(250) 381-6238,"Blinds,Interior Designer,Shutters,Window Coverings,Custom Curtains,Vertical Blinds,Venetian Blind Dealers,Interior Decorator,Custom Draperies,Drapery"
https://www.bbb.org/ca/bc/victoria/profile/landscape-design/integral-design-ltd-0047-1079431,1079431,Integral Design Ltd.,"4106 San Capri Terr, Victoria, BC V8N 2J6",https://integraldesign.ca,(250) 514-7364,"Landscape Design,Building Contractors,Home Design"
https://www.bbb.org/ca/bc/victoria/profile/janitor-service/vforce-commercial-cleaning-inc-0047-716,716,VForce Commercial Cleaning Inc.,"#126 - 1039 Langford Pwy, Victoria, BC V9B 0A5",https://vforce.ca,(250) 361-1800,"Janitor Service,Cleaning Services,Window Cleaning,Commercial Cleaning Services,Post Construction Cleaning,Blind Cleaning,Floor Cleaning,Floor Polishing,Floor Waxing"
https://www.bbb.org/ca/bc/victoria/profile/landscape-contractors/empire-landscaping-garden-services-0047-90005584,90005584,Empire Landscaping & Garden Services,"V8T2B5, Victoria, BC V8T 2B5",https://www.empiregardening.com,(250) 532-1155,"Landscape Contractors,Lawn Maintenance,Landscape Maintenance,Landscape Design,Lawn and Garden,Commercial Landscape Contractors,Gardener,Gardening"
https://www.bbb.org/ca/bc/victoria/profile/landscape-contractors/homescape-landscaping-ltd-0047-34050,34050,Homescape Landscaping Ltd.,"121 Kamloops Ave, Victoria, BC V8Z 1W4",https://www.homescapelandscaping.ca,(250) 884-7500,"Landscape Contractors,Retaining Wall Contractors,Sprinkler System,Interlocking Pavers,Lawn Installation,Gardener,Gardening,Sod Installation"
https://www.bbb.org/ca/bc/victoria/profile/landscape-contractors/acacia-landscape-inc-0047-29377,29377,Acacia Landscape Inc.,"1018 Beckwith Ave, Victoria, BC V8X 3S4",https://www.acaciavictoria.com,(250) 595-0527,"Landscape Contractors,Fence Contractors,Lawn Maintenance,Mason Contractors,Pool Contractors,Patios and Decks,Landscape Maintenance,Retaining Wall Contractors,Landscape Design,Sprinkler System"
https://www.bbb.org/ca/bc/victoria/profile/investment-security/first-island-financial-services-ltd-0047-5847,5847,First Island Financial Services Ltd.,"103-5122 Cordova Bay Rd, Victoria, BC V8Y 2K5",https://www.firstisland.com,(250) 388-5441,"Investment Security,Financial Services,Mortgage Broker,Mortgage Lenders,Financial Consultants"
https://www.bbb.org/ca/bc/victoria/profile/investment-advisory-services/stephen-whipp-financial-0047-164311095,164311095,Stephen Whipp Financial,"205 - 1208 Wharf St, Victoria, BC V8W 3B9",https://stephenwhipp.ca,(250) 405-3550,"Investment Advisory Services,Investment Security,Purpose-driven Business"
https://www.bbb.org/ca/bc/victoria/profile/internet-service/buildingsguidecom-online-inc-0047-224220325,224220325,BuildingsGuide.com Online Inc.,"777 Fort St, Victoria, BC V8W 1G9",https://www.buildingsguide.com,(877) 717-9177,Internet Service
https://www.bbb.org/ca/bc/victoria/profile/interlocking-pavers/brickworks-paving-0047-90007513,90007513,Brickworks Paving,"2 - 424 Langford St, Victoria, BC V9A 3C4",https://www.brickworkspaving.com,(250) 896-7644,"Interlocking Pavers,Landscape Contractors,Paving Contractors,Mason Contractors,Landscape Design,Driveway Installation,Stone Setting,Paving Stones"
https://www.bbb.org/ca/bc/victoria/profile/home-renovation/torrell-homes-ltd-0047-235958267,235958267,Torrell Homes Ltd,"4330 Savoy Pl, Victoria, BC V8Z 5K5",https://www.torrellhomes.ca,(250) 686-7909,"Home Renovation,General Contractor,Fence Contractors,Kitchen Remodel,Carpenter,Foundation Contractors,Framing Contractors,Wood Fence,Building and Construction,Interior Contractors"
https://www.bbb.org/ca/bc/victoria/profile/holding-company/victoria-ford-alliance-ltd-0047-468,468,Victoria Ford Alliance Ltd.,"3377 Douglas St, Victoria, BC V8Z 3L4",https://www.carsonautomotivegroup.com/,(250) 475-2255,Holding Company
https://www.bbb.org/ca/bc/victoria/profile/heating-contractors/flametech-heating-ltd-0047-90006830,90006830,FlameTech Heating Ltd.,"4307 Dieppe Rd, Victoria, BC V8X 2N4",https://flametechheating.com,(778) 977-3473,"Heating Contractors,Heating and Air Conditioning,Residential Air Conditioning Contractors,Furnace Repair,Water Heater Repair,Heating System Repair,Commercial Air Conditioning Contractors,Heat Pump,Tankless Water Heaters,Fireplace"
https://www.bbb.org/ca/bc/victoria/profile/health-and-wellness/leading-edge-health-inc-0047-90010033,90010033,Leading Edge Health Inc.,"300 - 1095 McKenzie Ave, Victoria, BC V8P 2L5",https://www.leadingedgehealth.com,(250) 383-8267,"Health and Wellness,Skin Care"
https://www.bbb.org/ca/bc/victoria/profile/hardwood-floor-contractors/excel-hardwood-floor-refinishing-0047-90007846,90007846,Excel Hardwood Floor Refinishing,"306 - 2797 Cedar Hill Rd, Victoria, BC V8T 3H5",https://excelfloors.ca,(250) 589-5555,"Hardwood Floor Contractors,Floor Installation,Flooring Contractors,Floor Refinishing,Hardwood Floors,Floor Coverings,Laminate Floor,Floor Removal, Resurfacing and Refinishing,Hardwood Floor Maintenance,Floor Resurfacing"
https://www.bbb.org/ca/bc/victoria/profile/gutter-installation/gm-gutter-installations-inc-0047-235962159,235962159,G&M Gutter Installations Inc.,"4533 Morland Rd, Victoria, BC V9C 4E4",https://www.facebook.com/t.welsh.88/,(250) 589-4771,"Gutter Installation,Siding Contractors,Soffit and Fascia"
https://www.bbb.org/ca/bc/victoria/profile/gold-buyers/cashforgoldcanadacom-0047-164248682,164248682,CashForGoldCanada.com,"PO Box 5448, Victoria, BC V8R 6S4",https://cashforgoldcanada.com/,(250) 508-3938,"Gold Buyers,Jewelry Buyers"
https://www.bbb.org/ca/bc/victoria/profile/glazier/green-city-glass-ltd-0047-90012602,90012602,Green City Glass Ltd.,"571 Wooton Rd, Victoria, BC V9C 3Z4",https://www.greencityglass.ca,(250) 516-3315,"Glazier,Windows,Window Glass,Glass Repair,Glass Company,Shower Doors,Vinyl Windows,Skylights,Window Service"
https://www.bbb.org/ca/bc/victoria/profile/general-contractor/hughes-construction-ltd-0047-90011155,90011155,Hughes Construction Ltd.,"PO Box 37032, Millstream PO, Victoria, BC V9B 0E8",https://www.hughes-construction.ca,(250) 744-0933,"General Contractor,Construction Services,Fence Contractors,Home Builders,Bathroom Remodel,Patios and Decks,Building Contractors,Kitchen Remodel,Carpenter,Bathroom Design"
https://www.bbb.org/ca/bc/victoria/profile/auto-services/glen-lake-automotive-centre-0047-1366,1366,Glen Lake Automotive Centre,"1098 Goldstream Ave, Victoria, BC V9B 2Y5",https://www.shopvictoria.ca/glenlakeautomotive,(250) 474-3535,"Auto Services,Auto Repair,Tire Dealers,Auto Air Conditioning,Brake Service,Muffler,Auto Diagnosis,Tire Repair,Car Tune-Up,Power Steering Repair"
https://www.bbb.org/ca/bc/victoria/profile/auto-repair/jas-toora-automotive-transmission-services-ltd-0047-97,97,Jas Toora Automotive & Transmission Services Ltd.,"552 David St, Victoria, BC V8T 2C8",https://www.jastooraauto.com/,(250) 389-0624,"Auto Repair,Towing Company,Auto Inspection Stations,Transmission,Auto Services,Tire Dealers,Auto Air Conditioning,Brake Service,Muffler,Auto Diagnosis"
https://www.bbb.org/ca/bc/victoria/profile/auto-lube/ez-lube-car-wash-0047-1067214,1067214,EZLube,"2988 Jacklin Rd, Victoria, BC V9B 3Y8",https://www.facebook.com/EZLubeLangford,(250) 474-7133,"Auto Lube,Auto Repair,Car Wash,Auto Services,Lube Service,Oil Change"
https://www.bbb.org/ca/bc/victoria/profile/auto-repair/fairfield-auto-repair-0047-90006600,90006600,Fairfield Auto Repair,"1090 Fairfield Rd, Victoria, BC V8V 3A5",https://www.youtube.com/watch?v=MbVQ8-28MDQ,(250) 385-6371,"Auto Repair,Auto Inspection Stations,Car Wash,Transmission,Auto Services,Tire Dealers,Auto Maintenance,Auto Air Conditioning,Brake Service,Wheel Alignment"
https://www.bbb.org/ca/bc/victoria/profile/auctioneer/lunds-auctioneers-appraisers-ltd-0047-248,248,Lunds Auctioneers & Appraisers Ltd.,"926 Fort St, Victoria, BC V8V 3K2",http://www.lunds.com,(250) 386-3308,"Auctioneer,Appraiser,Antique Appraisal,Estate Auctions"
https://www.bbb.org/ca/bc/vernon/profile/remodeling/smith-sons-remodeling-experts-vernon-west-0037-2424182,2424182,Smith & Sons Remodeling Experts Vernon West,", Vernon, BC V1T 2T9",https://www.smithandsons.ca/renovation-builder/vernon-west-1552/,(250) 351-6713,"Remodeling,Bathroom Remodel,Patios and Decks,Kitchen Remodel,Basement Remodeling,Home Renovation"
https://www.bbb.org/ca/bc/vernon/profile/pool-service/blue-haven-pool-spas-0037-1216380,1216380,Blue Haven Pool & Spas,"105 1340 Kalamalka Lake Rd, Vernon, BC V1T 6V2",http://bluehaven.ca,(250) 542-9181,"Pool Service,Pool Contractors,Online Retailer,Online Shopping,Landscape Design,Hot Tub Service and Repair,Pool Repair,Pool Enclosures,Pool Leak Detection,Hot Tubs and Spas"
https://www.bbb.org/ca/bc/vernon/profile/kitchen-remodel/mc-creations-ltd-0037-2430685,2430685,MC Creations Ltd,"321 3700 28 St, Vernon, BC V1T 9K6",https://mccreations.ca/,(250) 503-7866,"Kitchen Remodel,Bathroom Remodel,Countertops,Outdoor Kitchens,Ceiling Contractors,Wall Coverings,Ceiling Texturizing,Outdoor Living"
https://www.bbb.org/ca/bc/vernon/profile/home-builders/richbuilt-homes-ltd-0037-1262443,1262443,Richbuilt Homes Ltd.,"6835 Foothills Dr, Vernon, BC V1B 3W2",http://richbuilt.ca,(250) 549-8852,"Home Builders,Custom Home Builder"
https://www.bbb.org/ca/bc/vernon/profile/heating-and-air-conditioning/applewood-heating-air-conditioning-ltd-0037-1224097,1224097,Applewood Heating & Air Conditioning Ltd.,"8 1800 Kalamalka Lake Rd, Vernon, BC V1T 6V3",http://heatingandairvernon.com,(236) 305-8026,"Heating and Air Conditioning,Heating Contractors,Fireplace,Gas Contractors,Barbecue"
https://www.bbb.org/ca/bc/vernon/profile/general-contractor/harries-construction-0037-1216867,1216867,Harries Construction,", Vernon, BC V1T 8C2",http://harriesconstruction.ca,(250) 545-6018,"General Contractor,Construction Services,Home Builders,Construction,Home Renovation,Construction Management,Project Management,Residential General Contractor,Commercial General Contractor"
https://www.bbb.org/ca/bc/vernon/profile/bathroom-remodel/bada-quality-renovations-inc-0037-1261921,1261921,BADA Quality Renovations Inc.,"7208 Silver Ridge Ln, Vernon, BC V1B 4C6",https://www.badaqualityrenovations.com,(250) 308-6230,"Bathroom Remodel,Kitchen Remodel,Floor Installation,Window and Door Installation,Basement Remodeling,Home Renovation,Tilling,Bathroom,Design,Custom Service"
https://www.bbb.org/ca/bc/victoria/profile/floor-coverings/island-floor-centre-ltd-0047-1628,1628,Island Floor Centre Ltd.,"3375 Tennyson Ave, Victoria, BC V8Z 3P7",https://islandfloors.com/,(250) 475-3323,"Floor Coverings,Ceramic Tile Contractors,Floor Installation,New Carpet,Vinyl Flooring,Laminate Floor,Tile Installation,Industrial Floors,Linoleum Dealers,Cork Products"
https://www.bbb.org/ca/bc/victoria/profile/fence-contractors/northwest-fencing-ltd-0047-90012996,90012996,Northwest Fencing Ltd.,"1039 Dunford Ave, Victoria, BC V9B 2S4",https://northwestfencingvictoria.com,(778) 406-0901,"Fence Contractors,Chain Link Fence Contractors,Wood Fence,Fence Sales,Fence Services,Chain Link Fence Sales"
https://www.bbb.org/ca/bc/victoria/profile/excavating-contractors/don-mann-excavating-ltd-0047-3582,3582,Don Mann Excavating Ltd.,"4098 Lochside Dr, Victoria, BC V8X 2C8",https://donmann.com/,(250) 479-8283,"Excavating Contractors,Demolition Contractors,Land Clearing,Topsoil,Mulch,Sand,Road Contractors,Excavating Equipment,Road Building"
https://www.bbb.org/ca/bc/victoria/profile/excavating-contractors/extek-construction-ltd-0047-235962115,235962115,Extek Construction Ltd.,"V9C0E9, Victoria, BC V9C 0E9",https://extekconstruction.ca/,(250) 507-0844,"Excavating Contractors,General Contractor,Construction Services,Concrete Contractors,Landscape Contractors,Home Improvement,Building Contractors,Foundation Contractors,Retaining Wall Contractors,Driveway Installation"
https://www.bbb.org/ca/bc/victoria/profile/excavating-contractors/atlas-excavating-ltd-0047-214031964,214031964,Atlas Excavating Ltd.,"1031 Verrinder Ave, Victoria, BC V8S 3T8",,(250) 590-1810,"Excavating Contractors,Landscape Contractors,Drainage Contractors,Driveway Installation,Demolition Contractors,Land Clearing,Concrete,Building and Construction,Trenching Contractors"
https://www.bbb.org/ca/bc/victoria/profile/electronic-equipment-dealers/ralphs-radio-ltd-0047-4741,4741,Ralph's Radio Ltd.,"815 View St, Victoria, BC V8W 1K1",https://www.ralphs.ca,(250) 386-7100,"Car Stereos,Cell Phone Supplies,Audio Visual Equipment,Motorcycle Supplies,Satellite Supplies,Auto Alarms,Motorcycle Customization,Radio Communication Equipment and Systems,Satellite Communication,Wireless"
https://www.bbb.org/ca/bc/victoria/profile/elevator-service/arcadia-elevator-services-ltd-0047-90013551,90013551,Arcadia Elevator Services Ltd.,"1127A Lippincott Rd, Victoria, BC V9C 2Z6",https://facebook.com/pages/category/medical-supply-store/arcadia-elevator-services-ltd-265160927771048,(250) 391-1647,"Elevator Service,Stair Lift,Elevator Installation,Home Elevator,Lifts,Elevator Consultants,Elevator Testing,Elevator Parts"
https://www.bbb.org/ca/bc/victoria/profile/electrician/em-electrical-contracting-0047-90008013,90008013,EM Electrical Contracting,"199 Meadowbrook Ridge, Victoria, BC V9E 1J5",https://www.emelectricalcontracting.com,(250) 216-7708,"Electrician,Electrical Contractors,Heating Contractors,Solar Energy Contractors,Landscape Lighting,Commercial Electrician,Network Cabling Installation,Home Theater Systems,Network Cabling,Energy Service Company"
https://www.bbb.org/ca/bc/victoria/profile/electrical-contractors/ramage-electric-inc-0047-90013997,90013997,Ramage Electric Inc.,"301 Nursery Hill Dr, Victoria, BC V9B 0L3",https://www.ramageelectric.ca,(250) 216-8417,"Electrical Contractors,Electrician,Commercial Electrician,Generator Maintenance,Generator Repair,Electric Generator,Electric Vehicle Charging Stations,Home Automation,Lighting Systems,Generator"
https://www.bbb.org/ca/bc/victoria/profile/drywall-contractors/complete-drywall-ltd-0047-235970270,235970270,Complete Drywall Ltd.,"V8Z6R2, Victoria, BC V8Z 6R2",https://completedrywallltd.com,(250) 857-5704,"Drywall Contractors,Acoustical Ceiling Contractors,Acoustical Consultant,Drywall Texture,Drywall Contractors Equipment and Supplies,Wall Texturizing,Drywall Inspection,Drywall Repair"
https://www.bbb.org/ca/bc/victoria/profile/drywall-contractors/capital-city-drywall-painting-0047-7366,7366,Capital City Drywall & Painting,"3476 Gratton Rd, Victoria, BC V9C 1Z1",https://www.capitalcitydrywall.ca,(250) 478-2599,"Drywall Contractors,General Contractor,Painting Contractors,Insulation Contractors,Fire and Water Damage Restoration,Home Renovation,Water Damage Restoration,Plastering Contractors,Building and Construction,Ceiling Contractors"
https://www.bbb.org/ca/bc/victoria/profile/deck-builder/deckadence-inc-0047-18219,18219,Deckadence Inc.,"202 - 1492 Admirals Rd, Victoria, BC V9A 2R1",https://www.deckadenceinc.com,(250) 883-2942,"Deck Builder,General Contractor,Construction Services,Fence Contractors,Home Improvement,Bathroom Remodel,Patios and Decks,Remodel Contractors,Window Installation,Kitchen Remodel"
https://www.bbb.org/ca/bc/victoria/profile/cpa/wiseman-mills-0047-90004247,90004247,Wiseman & Mills,"102 - 4430 Chatterton Way, Victoria, BC V8X 5J2",https://www.wisemanmills.ca/,(250) 744-3543,"CPA,Tax Consultant,Accountant"
https://www.bbb.org/ca/bc/victoria/profile/countertops/floform-countertops-0047-215728819,215728819,FLOFORM Countertops,"201 - 620 Finlayson St, Victoria, BC V8T 5C8",https://floform.com/,(250) 472-1200,"Countertops,Bathroom Design,Countertop Fabrication"
https://www.bbb.org/ca/bc/victoria/profile/commercial-real-estate/nai-commercial-victoria-inc-0047-21386,21386,NAI Commercial (Victoria) Inc.,"200 - 569 Johnson St, Victoria, BC V8W 1M2",https://www.naivictoria.ca,(250) 381-2265,"Commercial Real Estate,Property Management,Real Estate Consultant,Industrial Property Management,Commercial Property Management,Office Buildings"
https://www.bbb.org/ca/bc/vernon/profile/associations/vernon-district-association-for-community-living-0037-1196156,1196156,Vernon & District Association for Community Living,"4240 Alexis Park Dr, Vernon, BC V1T 6H3",http://vdacl.ca,(250) 542-2374,"Associations,Social Service Organizations"
